Post_ID,Post_Text,Diagnosis,Criterion_ID,Criterion_Text,Model_Response,Extracted_Score
4,"assistant
原文：I'm not even sure what's going on with my body, but I think I need to get back on track with my hygiene routine. I've been struggling with depression for a while now, and it's affecting m...",Social Anxiety Disorder (Social Phobia),F,"The fear, anxiety, or avoidance is persistent, typically lasting for 6 months or more.",根據病人的貼文內容，雖然提到正在努力,0
5,"assistant
原文：
原貼文：(無提供原文內容)
你要我翻譯的原文是另一則貼文的內容，並非你所提到的那段文字。如果你需要我翻譯某則特定的英文貼文，請提供該則貼文的內容，我將協助翻譯。

假設你需要翻譯的是你先前提到的那段文字，以下是翻譯後的修正版：

我好累了，每個週末都在哭。以前不是這樣的。本來我可以接受一個人，覺得被遺忘也無所謂。不過不知道是什麼時候開始變了，感覺就像突然趕上了。從我有記...",Social Anxiety Disorder (Social Phobia),F,"The fear, anxiety, or avoidance is persistent, typically lasting for 6 months or more.",根據病人的貼文內容，他們提及每個,0
6,"assistant
原文：I've been dealing with depression and anxiety for months, and the whole situation is really getting to me. I know I should face my problems, but I don't want to and it's making my anxiety...",Social Anxiety Disorder (Social Phobia),F,"The fear, anxiety, or avoidance is persistent, typically lasting for 6 months or more.",基於病人的貼文內容，我將評估是否符合,0
7,"assistant
原文：I'm 33, had a full-time job for several years and have a young son. I took a leave from work in 2014 for mental illness, at which point I was diagnosed with depression and anxiety disorde...",Social Anxiety Disorder (Social Phobia),F,"The fear, anxiety, or avoidance is persistent, typically lasting for 6 months or more.",0,0
8,"assistant
原文：
原翻譯已大致正確，但為求精確，以下是修正版：

原文：Does anyone else's depression causes them to constantly daydream or imagine their lives are a documentary? I daydream a lot about people I know in real life or...",Social Anxiety Disorder (Social Phobia),F,"The fear, anxiety, or avoidance is persistent, typically lasting for 6 months or more.",根據病人的貼文內容，並未明確描述其,0
9,"assistant
原文：
原PO: @TAIDE

翻譯：
我剛剛完成了人生中的第一次心理治療，我不太確定自己是否喜歡這種感覺。今天我試著很開放地談了很多事，但她（治療師）只稍微提到了我曾有過的自殺想法（這是唯一一個我去做這個的原因）。不知道為什麼要寫這個，但可能只是想跟人說個話而已。

修正版維持原文，直接提供原文作為答案。",Social Anxiety Disorder (Social Phobia),F,"The fear, anxiety, or avoidance is persistent, typically lasting for 6 months or more.",0,0
0,"assistant
原文：

原翻譯：

我該如何避免再次崩潰？ 我今年過得很差， 曾經有過想自殺的念頭， 我的愛人離開了， 我在大學裡不及格， 身體上也被打， 也被性侵， 今天我爺爺過世了。 我覺得自己快撐不下去， 只能勉強地做些基本的事來求生存， 同時也要當別人的支柱。 我的情緒韌性已經被擊垮了。 我感覺「還好」但我以前就有過這種感覺， 結果我只是在騙自己， 反而使情況更糟。 有什麼建議可以幫...",Social Anxiety Disorder (Social Phobia),G,"The fear, anxiety, or avoidance causes clinically significant distress or impairment in
social, occu...",根據病人的貼文內容，我將評估是否符合,0
1,"assistant

原文：

原文中提及的個人經歷和想法，可能涉及個人隱私和敏感議題，為確保翻譯內容的準確性和敏感性，以下是修正後的翻譯：

我感覺就像我所想的，似乎我是唯一一個有這種想法的人。 我感到憂鬱。 需要幫忙。 我曾在高中時感覺很快樂，從未擔心過任何事。 我現在22歲，剛從大學畢業。 每天，我都在變成一個人，不想跟別人有任何關係，除了家人外。 我想一個人，享受獨自的時光。 我曾刪除了所...",Social Anxiety Disorder (Social Phobia),G,"The fear, anxiety, or avoidance causes clinically significant distress or impairment in
social, occu...",基於病人的貼文內容，雖然提到其對,0
2,"assistant
原文：1. I've been struggling to find my place in the world and feeling disconnected from my daily life. 
2. I've been trying to get back into activities that bring me joy, but it's hard to fin...",Social Anxiety Disorder (Social Phobia),G,"The fear, anxiety, or avoidance causes clinically significant distress or impairment in
social, occu...",根據病人的貼文內容，我將評估是否符合,0
3,"assistant
原文：Post: Having a really bad stretch of days.. Hi all, I know this sub moves kinda fast but I just wanted to vent, hopefully some of you read this.. So my story is that I've had depression a...",Social Anxiety Disorder (Social Phobia),G,"The fear, anxiety, or avoidance causes clinically significant distress or impairment in
social, occu...",基於病人的貼文內容，他們所描述的,0
4,"assistant
原文：I'm not even sure what's going on with my body, but I think I need to get back on track with my hygiene routine. I've been struggling with depression for a while now, and it's affecting m...",Social Anxiety Disorder (Social Phobia),G,"The fear, anxiety, or avoidance causes clinically significant distress or impairment in
social, occu...",根據病人的貼文內容，雖然提到正在努力,0
5,"assistant
原文：
原貼文：(無提供原文內容)
你要我翻譯的原文是另一則貼文的內容，並非你所提到的那段文字。如果你需要我翻譯某則特定的英文貼文，請提供該則貼文的內容，我將協助翻譯。

假設你需要翻譯的是你先前提到的那段文字，以下是翻譯後的修正版：

我好累了，每個週末都在哭。以前不是這樣的。本來我可以接受一個人，覺得被遺忘也無所謂。不過不知道是什麼時候開始變了，感覺就像突然趕上了。從我有記...",Social Anxiety Disorder (Social Phobia),G,"The fear, anxiety, or avoidance causes clinically significant distress or impairment in
social, occu...",根據病人的貼文內容，我會進行評估。,0
6,"assistant
原文：I've been dealing with depression and anxiety for months, and the whole situation is really getting to me. I know I should face my problems, but I don't want to and it's making my anxiety...",Social Anxiety Disorder (Social Phobia),G,"The fear, anxiety, or avoidance causes clinically significant distress or impairment in
social, occu...",基於病人的貼文內容，我將評估是否符合,0
7,"assistant
原文：I'm 33, had a full-time job for several years and have a young son. I took a leave from work in 2014 for mental illness, at which point I was diagnosed with depression and anxiety disorde...",Social Anxiety Disorder (Social Phobia),G,"The fear, anxiety, or avoidance causes clinically significant distress or impairment in
social, occu...",0,0
8,"assistant
原文：
原翻譯已大致正確，但為求精確，以下是修正版：

原文：Does anyone else's depression causes them to constantly daydream or imagine their lives are a documentary? I daydream a lot about people I know in real life or...",Social Anxiety Disorder (Social Phobia),G,"The fear, anxiety, or avoidance causes clinically significant distress or impairment in
social, occu...",基於所提供的病人貼文內容，無法明確,0
9,"assistant
原文：
原PO: @TAIDE

翻譯：
我剛剛完成了人生中的第一次心理治療，我不太確定自己是否喜歡這種感覺。今天我試著很開放地談了很多事，但她（治療師）只稍微提到了我曾有過的自殺想法（這是唯一一個我去做這個的原因）。不知道為什麼要寫這個，但可能只是想跟人說個話而已。

修正版維持原文，直接提供原文作為答案。",Social Anxiety Disorder (Social Phobia),G,"The fear, anxiety, or avoidance causes clinically significant distress or impairment in
social, occu...",0,0
